estado_inicial,movimientos,algoritmo_busqueda,heuristica,tiempo_resolucion,tamaño_frontera,gano
"[3, 1, 4, 8, 5, 7, 2, 6, 0]","['left', 'up', 'up', 'right', 'down', 'down', 'left', 'up', 'up', 'left', 'down', 'right', 'up', 'right', 'down', 'left', 'left', 'down', 'right', 'right', 'up', 'left', 'down', 'left', 'up', 'right', 'right', 'down']",codicioso,manhattan,0.018096923828125,45,True
"[0, 6, 2, 8, 7, 3, 4, 5, 1]","['down', 'down', 'right', 'right', 'up', 'up', 'left', 'down', 'right', 'down', 'left', 'up', 'left', 'down', 'right', 'right']",codicioso,manhattan,0.009054899215698242,15,True
"[7, 2, 6, 3, 0, 4, 1, 8, 5]","['up', 'left', 'down', 'right', 'right', 'down', 'left', 'left', 'up', 'right', 'right', 'down', 'left', 'up', 'left', 'up', 'right', 'down', 'left', 'down', 'right', 'right', 'up', 'left', 'up', 'left', 'down', 'down', 'right', 'right', 'up', 'left', 'down', 'left', 'up', 'right', 'right', 'down', 'left', 'up', 'left', 'up', 'right', 'down', 'down', 'left', 'up', 'up', 'right', 'down', 'left', 'up', 'right', 'down', 'down', 'right', 'up', 'up', 'left', 'left', 'down', 'right', 'up', 'right', 'down', 'down']",codicioso,manhattan,0.045981645584106445,152,True
"[1, 5, 7, 4, 3, 0, 8, 2, 6]","['left', 'left', 'down', 'right', 'up', 'up', 'left', 'down', 'right', 'up', 'right', 'down', 'down', 'left', 'up', 'up', 'right', 'down', 'down', 'left', 'up', 'right', 'up', 'left', 'down', 'down', 'right', 'up', 'up', 'left', 'down', 'right', 'up', 'left', 'down', 'right', 'down', 'left', 'up', 'up', 'right', 'down', 'left', 'down', 'right']",codicioso,manhattan,0.02809762954711914,69,True
"[8, 0, 6, 1, 7, 5, 3, 2, 4]","['down', 'left', 'down', 'right', 'up', 'right', 'down', 'left', 'up', 'left', 'down', 'right', 'right', 'up', 'left', 'down', 'right', 'up', 'left', 'down', 'left', 'up', 'right', 'right', 'down', 'left', 'up', 'left', 'down', 'right', 'right', 'up', 'left', 'down', 'left', 'up', 'right', 'right', 'down']",codicioso,manhattan,0.021050691604614258,74,True
"[4, 2, 5, 0, 3, 8, 6, 7, 1]","['up', 'right', 'right', 'down', 'left', 'left', 'up', 'right', 'down', 'down', 'left', 'up', 'up', 'right', 'down', 'down', 'right', 'up', 'left', 'up', 'right', 'down', 'down', 'left', 'up', 'left', 'up', 'right', 'down', 'down', 'right', 'up', 'left', 'up', 'right', 'down', 'down', 'left', 'up', 'left', 'down', 'right', 'right', 'up', 'up', 'left', 'down', 'right', 'down', 'left', 'left', 'up', 'up', 'right', 'down', 'down', 'right', 'up', 'up', 'left', 'left', 'down', 'right', 'up', 'right', 'down', 'down']",codicioso,manhattan,0.05174088478088379,117,True
"[2, 4, 1, 8, 5, 6, 7, 0, 3]","['left', 'up', 'right', 'up', 'right', 'down', 'left', 'down', 'left', 'up', 'up', 'right', 'down', 'down', 'left', 'up', 'right', 'right', 'down', 'left', 'up', 'up', 'left', 'down', 'right', 'up', 'left', 'down', 'right', 'down', 'right', 'up', 'left', 'down', 'left', 'up', 'right', 'right', 'down', 'left', 'up', 'up', 'left', 'down', 'right', 'down', 'right', 'up', 'left', 'down', 'left', 'up', 'right', 'right', 'down', 'left', 'left', 'up', 'right', 'down', 'right', 'up', 'up', 'left', 'down', 'left', 'up', 'right', 'right', 'down', 'down']",codicioso,manhattan,0.037946224212646484,164,True
"[2, 3, 8, 6, 4, 0, 1, 7, 5]","['down', 'left', 'left', 'up', 'up', 'right', 'right', 'down', 'down', 'left', 'left', 'up', 'up', 'right', 'right', 'down', 'left', 'down', 'right', 'up', 'left', 'up', 'right', 'down', 'down', 'left', 'up', 'left', 'down', 'right', 'right', 'up', 'left', 'down', 'right', 'up', 'left', 'down', 'left', 'up', 'right', 'right', 'down', 'left', 'up', 'left', 'down', 'right', 'right', 'up', 'left', 'down', 'left', 'up', 'right', 'right', 'down']",codicioso,manhattan,0.02804112434387207,87,True
"[2, 5, 8, 4, 3, 0, 1, 6, 7]","['left', 'left', 'up', 'right', 'right', 'down', 'down', 'left', 'left', 'up', 'up', 'right', 'right', 'down', 'down', 'left', 'up', 'up', 'right', 'down', 'left', 'down', 'right']",codicioso,manhattan,0.015009164810180664,33,True
"[4, 7, 1, 6, 0, 2, 5, 3, 8]","['left', 'down', 'right', 'right', 'up', 'left', 'down', 'left', 'up', 'right', 'down', 'right', 'up', 'left', 'up', 'left', 'down', 'down', 'right', 'up', 'up', 'right', 'down', 'down', 'left', 'up', 'up', 'right', 'down', 'down', 'left', 'up', 'right', 'down', 'left', 'up', 'right', 'up', 'left', 'down', 'down', 'right', 'up', 'up', 'left', 'down', 'right', 'up', 'left', 'down', 'right', 'down', 'left', 'up', 'up', 'right', 'down', 'left', 'down', 'right']",codicioso,manhattan,0.033867597579956055,88,True
"[8, 4, 2, 1, 3, 5, 7, 0, 6]","['left', 'up', 'right', 'right', 'down', 'left', 'left', 'up', 'right', 'up', 'right', 'down', 'down', 'left', 'left', 'up', 'up', 'right', 'down', 'down', 'right', 'up', 'left', 'up', 'left', 'down', 'down', 'right', 'right', 'up', 'left', 'down', 'left', 'up', 'up', 'right', 'down', 'right', 'down', 'left', 'up', 'left', 'up', 'right', 'down', 'down', 'left', 'up', 'up', 'right', 'down', 'left', 'up', 'right', 'down', 'down', 'right', 'up', 'up', 'left', 'left', 'down', 'right', 'up', 'right', 'down', 'down']",codicioso,manhattan,0.04295921325683594,144,True
"[6, 8, 1, 0, 7, 3, 5, 2, 4]","['down', 'right', 'right', 'up', 'up', 'left', 'down', 'right', 'down', 'left', 'up', 'up', 'right', 'down', 'down', 'left', 'up', 'right', 'up', 'left', 'left', 'down', 'right', 'down', 'right', 'up', 'up', 'left', 'down', 'right', 'up', 'left', 'down', 'left', 'up', 'right', 'right', 'down', 'down']",codicioso,manhattan,0.02538013458251953,69,True
"[2, 4, 8, 1, 3, 7, 5, 0, 6]","['up', 'up', 'right', 'down', 'down', 'left', 'up', 'left', 'up', 'right', 'right', 'down', 'left', 'down', 'left', 'up', 'right', 'right', 'down', 'left', 'up', 'left', 'down', 'right', 'right', 'up', 'left', 'down', 'left', 'up', 'right', 'right', 'down']",codicioso,manhattan,0.02671217918395996,79,True
"[7, 2, 5, 4, 3, 6, 0, 1, 8]","['right', 'right', 'up', 'left', 'up', 'left', 'down', 'right', 'down', 'left', 'up', 'right', 'up', 'left', 'down', 'right', 'up', 'right', 'down', 'left', 'left', 'up', 'right', 'down', 'right', 'down', 'left', 'up', 'right', 'up', 'left', 'down', 'down', 'right', 'up', 'up', 'left', 'down', 'right', 'down', 'left', 'up', 'up', 'left', 'down', 'right', 'down', 'right', 'up', 'left', 'up', 'right', 'down', 'down', 'left', 'up', 'left', 'down', 'right', 'right', 'up', 'up', 'left', 'down', 'right', 'down', 'left', 'left', 'up', 'up', 'right', 'down', 'down', 'right', 'up', 'up', 'left', 'left', 'down', 'right', 'up', 'right', 'down', 'down']",codicioso,manhattan,0.04927802085876465,163,True
"[3, 6, 5, 8, 4, 7, 0, 2, 1]","['right', 'right', 'up', 'up', 'left', 'left', 'down', 'right', 'right', 'down', 'left', 'up', 'right', 'up', 'left', 'down', 'down', 'right', 'up', 'up', 'left', 'down', 'left', 'up', 'right', 'right', 'down', 'down', 'left', 'up', 'right', 'up', 'left', 'down', 'down', 'right', 'up', 'up', 'left', 'down', 'right', 'down', 'left', 'up', 'up', 'left', 'down', 'right', 'down', 'right', 'up', 'left', 'up', 'right', 'down', 'down', 'left', 'up', 'left', 'down', 'right', 'right', 'up', 'up', 'left', 'down', 'right', 'down', 'left', 'left', 'up', 'up', 'right', 'down', 'down', 'right', 'up', 'up', 'left', 'left', 'down', 'right', 'up', 'right', 'down', 'down']",codicioso,manhattan,0.045127153396606445,152,True
"[8, 1, 4, 7, 6, 5, 2, 0, 3]","['up', 'right', 'down', 'left', 'up', 'up', 'right', 'down', 'down', 'left', 'up', 'up', 'right', 'down', 'down', 'left', 'up', 'right', 'up', 'left', 'left', 'down', 'right', 'down', 'right', 'up', 'left', 'up', 'left', 'down', 'right', 'right', 'down', 'left', 'up', 'right', 'up', 'left', 'down', 'down', 'right', 'up', 'up', 'left', 'down', 'right', 'down', 'left', 'up', 'up', 'left', 'down', 'right', 'down', 'right', 'up', 'left', 'up', 'right', 'down', 'down', 'left', 'up', 'left', 'down', 'right', 'right', 'up', 'up', 'left', 'down', 'right', 'down', 'left', 'left', 'up', 'up', 'right', 'down', 'down', 'right', 'up', 'up', 'left', 'left', 'down', 'right', 'up', 'right', 'down', 'down']",codicioso,manhattan,0.04559969902038574,197,True
"[3, 8, 0, 6, 2, 7, 5, 1, 4]","['down', 'down', 'left', 'up', 'left', 'up', 'right', 'down', 'left', 'down', 'right', 'right', 'up', 'left', 'up', 'right', 'down', 'left', 'up', 'right', 'down', 'down', 'left', 'up', 'right', 'up', 'left', 'down', 'down', 'right', 'up', 'up', 'left', 'down', 'right', 'up', 'left', 'down', 'right', 'down', 'left', 'up', 'up', 'right', 'down', 'left', 'down', 'right']",codicioso,manhattan,0.020177125930786133,65,True
"[6, 5, 2, 1, 3, 7, 8, 4, 0]","['up', 'left', 'up', 'left', 'down', 'right', 'down', 'right', 'up', 'up', 'left', 'down', 'right', 'down', 'left', 'up', 'up', 'left', 'down', 'down', 'right', 'right', 'up', 'left', 'up', 'left', 'down', 'right', 'down', 'left', 'up', 'up', 'right', 'down', 'down', 'left', 'up', 'right', 'right', 'down', 'left', 'left', 'up', 'right', 'down', 'right', 'up', 'up', 'left', 'down', 'left', 'up', 'right', 'right', 'down', 'down']",codicioso,manhattan,0.03756237030029297,105,True
"[4, 1, 0, 8, 5, 2, 3, 6, 7]","['left', 'left', 'down', 'right', 'up', 'right', 'down', 'down', 'left', 'left', 'up', 'right', 'up', 'right', 'down', 'down', 'left', 'up', 'up', 'right', 'down', 'down', 'left', 'up', 'left', 'down', 'right', 'right']",codicioso,manhattan,0.016592979431152344,24,True
"[3, 7, 6, 8, 5, 2, 0, 4, 1]","['up', 'right', 'down', 'right', 'up', 'left', 'up', 'left', 'down', 'down', 'right', 'right', 'up', 'up', 'left', 'down', 'down', 'left', 'up', 'right', 'right', 'up', 'left', 'down', 'left', 'up', 'right', 'right', 'down', 'down', 'left', 'up', 'right', 'up', 'left', 'left', 'down', 'down', 'right', 'right', 'up', 'up', 'left', 'down', 'right', 'down', 'left', 'up', 'up', 'left', 'down', 'right', 'down', 'right', 'up', 'left', 'up', 'right', 'down', 'down', 'left', 'up', 'left', 'down', 'right', 'right', 'up', 'up', 'left', 'down', 'right', 'down', 'left', 'left', 'up', 'up', 'right', 'down', 'down', 'right', 'up', 'up', 'left', 'left', 'down', 'right', 'up', 'right', 'down', 'down']",codicioso,manhattan,0.048491477966308594,164,True
"[8, 1, 4, 0, 2, 3, 7, 6, 5]","['right', 'down', 'left', 'up', 'right', 'down', 'right', 'up', 'up', 'left', 'down', 'right', 'up', 'left', 'left', 'down', 'down', 'right', 'up', 'right', 'down', 'left', 'up', 'up', 'left', 'down', 'right', 'up', 'right', 'down', 'left', 'left', 'down', 'right', 'right', 'up', 'up', 'left', 'down', 'down', 'left', 'up', 'up', 'right', 'right', 'down', 'down', 'left', 'left', 'up', 'right', 'down', 'right', 'up', 'up', 'left', 'down', 'left', 'up', 'right', 'right', 'down', 'down', 'left', 'up', 'right', 'up', 'left', 'down', 'down', 'right', 'up', 'up', 'left', 'down', 'right', 'down', 'left', 'up', 'up', 'left', 'down', 'right', 'down', 'right', 'up', 'left', 'up', 'right', 'down', 'down', 'left', 'up', 'left', 'down', 'right', 'right', 'up', 'up', 'left', 'down', 'right', 'down', 'left', 'left', 'up', 'up', 'right', 'down', 'down', 'right', 'up', 'up', 'left', 'left', 'down', 'right', 'up', 'right', 'down', 'down']",codicioso,manhattan,0.06101655960083008,184,True
"[6, 8, 3, 7, 4, 2, 1, 0, 5]","['right', 'up', 'up', 'left', 'left', 'down', 'down', 'right', 'right', 'up', 'up', 'left', 'left', 'down', 'down', 'right', 'up', 'right', 'down', 'left', 'left', 'up', 'right', 'up', 'left', 'down', 'down', 'right', 'right', 'up', 'left', 'up', 'right', 'down', 'down', 'left', 'up', 'up', 'right', 'down', 'left', 'up', 'right', 'down', 'down', 'left', 'up', 'right', 'up', 'left', 'down', 'down', 'right', 'up', 'up', 'left', 'down', 'right', 'up', 'left', 'down', 'right', 'down', 'left', 'up', 'up', 'right', 'down', 'left', 'down', 'right']",codicioso,manhattan,0.04281497001647949,93,True
"[1, 6, 7, 4, 0, 3, 5, 2, 8]","['left', 'down', 'right', 'right', 'up', 'up', 'left', 'left', 'down', 'down', 'right', 'up', 'right', 'down', 'left', 'left', 'up', 'up', 'right', 'down', 'down', 'left', 'up', 'right', 'up', 'left', 'down', 'down', 'right', 'right', 'up', 'left', 'up', 'right', 'down', 'down', 'left', 'up', 'up', 'right', 'down', 'left', 'up', 'right', 'down', 'down', 'left', 'up', 'right', 'up', 'left', 'down', 'down', 'right', 'up', 'up', 'left', 'down', 'right', 'up', 'left', 'down', 'right', 'down', 'left', 'up', 'up', 'right', 'down', 'left', 'down', 'right']",codicioso,manhattan,0.04724693298339844,117,True
"[0, 7, 1, 3, 6, 5, 2, 4, 8]","['right', 'down', 'down', 'right', 'up', 'up', 'left', 'left', 'down', 'down', 'right', 'right', 'up', 'left', 'down', 'left', 'up', 'right', 'down', 'left', 'up', 'right', 'up', 'left', 'down', 'down', 'right', 'up', 'right', 'up', 'left', 'down', 'down', 'right', 'up', 'up', 'left', 'down', 'right', 'up', 'left', 'down', 'right', 'down', 'left', 'up', 'up', 'right', 'down', 'left', 'down', 'right']",codicioso,manhattan,0.03125429153442383,94,True
"[2, 6, 8, 5, 4, 0, 3, 1, 7]","['down', 'left', 'left', 'up', 'up', 'right', 'right', 'down', 'left', 'down', 'right', 'up', 'left', 'up', 'left', 'down', 'right', 'up', 'right', 'down', 'left', 'left', 'down', 'right', 'right', 'up', 'up', 'left', 'down', 'down', 'left', 'up', 'up', 'right', 'right', 'down', 'down', 'left', 'left', 'up', 'right', 'down', 'right', 'up', 'up', 'left', 'down', 'left', 'up', 'right', 'right', 'down', 'down', 'left', 'up', 'right', 'up', 'left', 'down', 'down', 'right', 'up', 'up', 'left', 'down', 'right', 'down', 'left', 'up', 'up', 'left', 'down', 'right', 'down', 'right', 'up', 'left', 'up', 'right', 'down', 'down', 'left', 'up', 'left', 'down', 'right', 'right', 'up', 'up', 'left', 'down', 'right', 'down', 'left', 'left', 'up', 'up', 'right', 'down', 'down', 'right', 'up', 'up', 'left', 'left', 'down', 'right', 'up', 'right', 'down', 'down']",codicioso,manhattan,0.07002663612365723,168,True
"[5, 7, 8, 3, 6, 1, 0, 4, 2]","['right', 'right', 'up', 'left', 'left', 'down', 'right', 'right', 'up', 'left', 'left', 'up', 'right', 'right', 'down', 'left', 'up', 'left', 'down', 'right', 'right', 'down', 'left', 'up', 'right', 'up', 'left', 'down', 'down', 'right', 'up', 'up', 'left', 'down', 'right', 'down', 'left', 'up', 'up', 'left', 'down', 'right', 'down', 'right', 'up', 'left', 'up', 'right', 'down', 'down', 'left', 'up', 'left', 'down', 'right', 'right', 'up', 'up', 'left', 'down', 'right', 'down', 'left', 'left', 'up', 'up', 'right', 'down', 'down', 'right', 'up', 'up', 'left', 'left', 'down', 'right', 'up', 'right', 'down', 'down']",codicioso,manhattan,0.047664642333984375,162,True
"[6, 8, 1, 4, 2, 5, 0, 3, 7]","['up', 'right', 'down', 'left', 'up', 'up', 'right', 'right', 'down', 'left', 'up', 'right', 'down', 'down', 'left', 'up', 'right', 'up', 'left', 'down', 'left', 'up', 'right', 'right', 'down', 'left', 'up', 'left', 'down', 'right', 'up', 'right', 'down', 'down', 'left', 'up', 'right', 'up', 'left', 'down', 'down', 'right', 'up', 'up', 'left', 'down', 'right', 'up', 'left', 'down', 'right', 'down', 'left', 'up', 'up', 'right', 'down', 'left', 'down', 'right']",codicioso,manhattan,0.04663729667663574,88,True
"[8, 4, 2, 7, 0, 5, 3, 1, 6]","['right', 'down', 'left', 'left', 'up', 'right', 'up', 'right', 'down', 'left', 'down', 'right', 'up', 'left', 'up', 'left', 'down', 'right', 'down', 'left', 'up', 'up', 'right', 'down', 'down', 'right', 'up', 'left', 'up', 'right', 'down', 'down', 'left', 'up', 'up', 'right', 'down', 'left', 'up', 'right', 'down', 'down', 'left', 'up', 'right', 'up', 'left', 'down', 'down', 'right', 'up', 'up', 'left', 'down', 'right', 'up', 'left', 'down', 'right', 'down', 'left', 'up', 'up', 'right', 'down', 'left', 'down', 'right']",codicioso,manhattan,0.03218579292297363,96,True
"[6, 1, 7, 0, 2, 5, 3, 8, 4]","['right', 'up', 'left', 'down', 'down', 'right', 'up', 'left', 'down', 'right', 'right', 'up', 'left', 'down', 'right', 'up', 'up', 'left', 'down', 'down', 'left', 'up', 'right', 'right', 'down', 'left', 'left', 'up', 'up', 'right', 'down', 'down', 'left', 'up', 'right', 'down', 'right', 'up', 'up', 'left', 'left', 'down', 'right', 'up', 'right', 'down', 'down']",codicioso,manhattan,0.02298259735107422,187,True
"[7, 8, 4, 6, 0, 5, 3, 1, 2]","['left', 'down', 'right', 'right', 'up', 'left', 'left', 'up', 'right', 'right', 'down', 'left', 'up', 'left', 'down', 'down', 'right', 'right', 'up', 'left', 'down', 'left', 'up', 'right', 'right', 'down', 'left', 'up', 'up', 'left', 'down', 'right', 'down', 'right', 'up', 'left', 'down', 'left', 'up', 'right', 'right', 'down', 'left', 'left', 'up', 'right', 'down', 'right', 'up', 'up', 'left', 'down', 'left', 'up', 'right', 'right', 'down', 'down']",codicioso,manhattan,0.036572933197021484,132,True
"[6, 4, 3, 2, 1, 8, 7, 0, 5]","['up', 'up', 'left', 'down', 'down', 'right', 'right', 'up', 'up', 'left', 'down', 'left', 'up', 'right', 'down', 'down', 'left', 'up', 'right', 'right', 'down', 'left', 'up', 'right', 'up', 'left', 'down', 'down', 'right', 'up', 'left', 'left', 'up', 'right', 'down', 'left', 'up', 'right', 'right', 'down', 'down', 'left', 'up', 'right', 'up', 'left', 'down', 'down', 'right', 'up', 'up', 'left', 'down', 'right', 'down', 'left', 'up', 'up', 'left', 'down', 'right', 'down', 'right', 'up', 'left', 'up', 'right', 'down', 'down', 'left', 'up', 'left', 'down', 'right', 'right', 'up', 'up', 'left', 'down', 'right', 'down', 'left', 'left', 'up', 'up', 'right', 'down', 'down', 'right', 'up', 'up', 'left', 'left', 'down', 'right', 'up', 'right', 'down', 'down']",codicioso,manhattan,0.056473731994628906,195,True
"[7, 0, 4, 5, 2, 1, 8, 6, 3]","['left', 'down', 'right', 'right', 'down', 'left', 'up', 'left', 'down', 'right', 'up', 'up', 'right', 'down', 'down', 'left', 'left', 'up', 'up', 'right', 'down', 'left', 'down', 'right', 'right', 'up', 'up', 'left', 'left', 'down', 'right', 'down', 'left', 'up', 'right', 'up', 'right', 'down', 'down', 'left', 'left', 'up', 'right', 'down', 'right', 'up', 'up', 'left', 'down', 'left', 'up', 'right', 'right', 'down', 'down', 'left', 'up', 'right', 'up', 'left', 'down', 'down', 'right', 'up', 'up', 'left', 'down', 'right', 'down', 'left', 'up', 'up', 'left', 'down', 'right', 'down', 'right', 'up', 'left', 'up', 'right', 'down', 'down', 'left', 'up', 'left', 'down', 'right', 'right', 'up', 'up', 'left', 'down', 'right', 'down', 'left', 'left', 'up', 'up', 'right', 'down', 'down', 'right', 'up', 'up', 'left', 'left', 'down', 'right', 'up', 'right', 'down', 'down']",codicioso,manhattan,0.06405186653137207,198,True
"[0, 5, 2, 4, 7, 6, 8, 1, 3]","['right', 'right', 'down', 'down', 'left', 'up', 'left', 'up', 'right', 'down', 'down', 'left', 'up', 'up', 'right', 'down', 'down', 'left', 'up', 'right', 'down', 'right', 'up', 'up', 'left', 'left', 'down', 'right', 'up', 'right', 'down', 'down']",codicioso,manhattan,0.019997596740722656,166,True
"[3, 2, 7, 4, 1, 8, 5, 6, 0]","['left', 'up', 'up', 'right', 'down', 'down', 'left', 'up', 'left', 'down', 'right', 'up', 'up', 'right', 'down', 'left', 'down', 'left', 'up', 'up', 'right', 'down', 'left', 'down', 'right', 'right', 'up', 'left', 'up', 'right', 'down', 'down', 'left', 'up', 'right', 'up', 'left', 'down', 'down', 'right']",codicioso,manhattan,0.025018692016601562,70,True
